"","CustomerID","Spend","Bills","Visits","Qty","FreeQty","FPD","LPD","ATV","ABS","APP","CUTLERY_spend","CUTLERy_bills","DL_spend","DL_bills","DAILYUSE_spend","DAILYUSE_bills","HOD_spend","HOD_bills","ACC_spend","ACC_bills","FURN_spend","FURN_bills","STATIONARY_spend","STATIONARY_bills","Game_spend","Game_bills","BATH_spend","BATH_bills","UK_geo_purchaser"
"380",12828,1018.71,6,6,494,0,"2011-08-01","2011-12-07",169.785,82,2.06216599190283,218.04,5,102.25,3,204.51,5,383.16,5,55.85,4,0,0,17.4,3,37.5,2,0,0,1
"381",12829,293,2,2,376,0,"2010-12-14","2011-01-07",146.5,188,0.779255319148936,0,0,29.95,1,0,0,0,0,0,0,177.55,2,85.5,2,0,0,0,0,1
"382",12830,6814.64,6,5,9848,0,"2011-06-21","2011-11-02",1135.77333333333,1641,0.691982128350934,155.52,3,0,0,0,0,1871.12,4,777.6,4,0,0,1414.08,4,2596.32,5,0,0,1
"383",12831,215.05,1,1,135,0,"2011-03-22","2011-03-22",215.05,135,1.59296296296296,0,0,64.8,1,30.6,1,58.5,1,15,1,25.5,1,20.65,1,0,0,0,0,1
"384",12832,383.03,2,2,195,0,"2011-09-02","2011-11-07",191.515,97,1.96425641025641,41.9,2,162.13,2,51.3,1,86.55,2,10.2,1,0,0,2.9,1,28.05,1,0,0,1
"385",12833,417.38,1,1,156,0,"2011-07-17","2011-07-17",417.38,156,2.67551282051282,45.4,1,43.6,1,18.6,1,163.92,1,46.84,1,51.9,1,47.12,1,0,0,0,0,1
"386",12834,312.38,1,1,110,0,"2011-03-02","2011-03-02",312.38,110,2.83981818181818,15.9,1,0,0,15.9,1,236.98,1,19.8,1,0,0,23.8,1,0,0,0,0,1
"387",12836,2612.86,4,4,1064,0,"2011-02-01","2011-10-11",653.215,266,2.4556954887218,269.15,3,286.05,3,330.76,4,637.58,4,195.6,2,281.9,3,298.09,4,313.73,4,0,0,1
"388",12837,134.1,1,1,24,0,"2011-06-19","2011-06-19",134.1,24,5.5875,62.6,1,12.4,1,0,0,50.25,1,0,0,0,0,8.85,1,0,0,0,0,1
"389",12838,683.13,2,2,359,0,"2010-12-01","2011-11-06",341.565,179,1.90286908077994,85.97,2,136.55,2,74.25,2,240.24,2,25.58,2,23.35,2,86.74,2,10.45,2,0,0,1
"390",12839,5591.42,14,14,3807,0,"2010-12-07","2011-12-07",399.387142857143,271,1.4687207775151,885.74,14,158,6,257.18,7,1685.28,14,2143.16,13,57.3,3,404.76,10,0,0,0,0,1
"391",12840,2726.77,4,4,1511,0,"2011-04-27","2011-07-19",681.6925,377,1.80461283917935,339.36,4,211.36,2,35.1,1,252.8,2,1774.35,4,0,0,57.3,2,56.5,2,0,0,1
"392",12841,4022.35,25,24,2757,0,"2010-12-03","2011-12-05",160.894,110,1.45895901342038,711.3,24,445.95,14,384.17,20,1372.27,25,343.98,15,34.95,2,682.05,20,47.68,7,0,0,1
"393",12842,1118.99,2,2,547,0,"2011-02-04","2011-09-30",559.495,273,2.04568555758684,149.98,2,145.74,1,269.16,1,84.15,2,54.08,1,135.5,2,250.38,2,30,1,0,0,1
"394",12843,1702.26,8,8,781,0,"2011-03-20","2011-10-05",212.7825,97,2.17959026888604,391.72,7,59,2,263.68,7,147.66,4,745,6,45.5,2,49.7,2,0,0,0,0,1
"395",12844,325.96,2,2,125,0,"2011-08-01","2011-11-10",162.98,62,2.60768,22.42,2,0,0,6.3,1,191.54,2,1.65,1,38.65,2,41.6,2,23.8,1,0,0,1
"396",12845,354.09,4,4,204,0,"2011-02-22","2011-03-17",88.5225,51,1.73573529411765,317.75,4,0,0,13.19,1,20.4,1,0,0,0,0,2.75,1,0,0,0,0,1
"397",12847,871.54,1,1,909,0,"2011-11-17","2011-11-17",871.54,909,0.958789878987899,83.75,1,71.05,1,146.87,1,163.65,1,111.54,1,2.9,1,245.88,1,45.9,1,0,0,1
"398",12849,1050.89,2,2,623,0,"2011-03-16","2011-11-08",525.445,311,1.68682182985554,68.6,2,197.85,2,62.55,2,613.91,2,68.64,1,0,0,39.34,1,0,0,0,0,1
"399",12851,135.18,1,1,109,0,"2011-09-04","2011-09-04",135.18,109,1.24018348623853,81.71,1,3.9,1,10.58,1,14.9,1,6.89,1,0,0,15.95,1,1.25,1,0,0,1
"400",12852,311.55,1,1,149,0,"2011-02-18","2011-02-18",311.55,149,2.09093959731544,210.75,1,0,0,31.2,1,69.6,1,0,0,0,0,0,0,0,0,0,0,1
"401",12853,1957.1,6,3,800,0,"2011-01-28","2011-07-28",326.183333333333,133,2.446375,388.5,5,25.2,2,73.8,2,656.8,6,211.4,3,238.9,4,362.5,4,0,0,0,0,1
"402",12854,1324.5,3,3,627,0,"2011-01-25","2011-09-22",441.5,209,2.11244019138756,178.7,3,63.55,3,68.1,3,595.64,3,251.61,3,27,2,120.5,3,19.4,1,0,0,1
"403",12855,38.1,1,1,30,0,"2010-12-02","2010-12-02",38.1,30,1.27,20.4,1,0,0,17.7,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"404",12856,2179.93,6,6,1079,0,"2011-10-07","2011-12-02",363.321666666667,179,2.02032437442076,387.12,6,334.25,6,331.73,6,566.58,6,194.54,6,81.6,4,276.61,6,7.5,1,0,0,1
"405",12857,1106.4,2,2,343,0,"2011-02-10","2011-05-13",553.2,171,3.22565597667639,340,2,47.2,1,191.85,2,203,2,42,2,71.4,2,57.5,1,153.45,2,0,0,1
"406",12863,521.2,1,1,188,0,"2011-10-18","2011-10-18",521.2,188,2.77234042553192,449.2,1,0,0,0,0,72,1,0,0,0,0,0,0,0,0,0,0,1
"407",12864,147.12,1,1,216,0,"2011-07-24","2011-07-24",147.12,216,0.681111111111111,0,0,0,0,129.72,1,17.4,1,0,0,0,0,0,0,0,0,0,0,1
"408",12865,1568.23,2,2,925,0,"2011-08-08","2011-11-13",784.115,462,1.69538378378378,629.09,2,34.5,1,115.54,2,347.54,2,52.5,2,182,2,170.42,2,36.64,2,0,0,0
"409",12866,559.12,1,1,171,0,"2011-03-01","2011-03-01",559.12,171,3.26970760233918,330.22,1,39.8,1,19.8,1,46.8,1,44.8,1,0,0,17.7,1,0,0,0,0,0
"410",12867,4036.82,7,7,4298,0,"2010-12-14","2011-11-13",576.688571428571,614,0.939232201023732,1022.18,7,296.03,7,109.4,7,622.65,7,876.74,7,18.2,2,1026.67,7,64.95,5,0,0,1
"411",12868,1607.06,6,6,928,0,"2010-12-01","2011-06-07",267.843333333333,154,1.73174568965517,597.27,6,299.47,5,103.24,4,276.2,6,104.08,4,0,0,173.7,6,53.1,3,0,0,1
"412",12871,380.64,2,2,200,0,"2011-05-16","2011-09-16",190.32,100,1.9032,60,2,285,2,0,0,0,0,5.04,1,30.6,1,0,0,0,0,0,0,1
"413",12872,599.97,2,2,319,0,"2010-12-09","2011-01-17",299.985,159,1.88078369905956,58.65,2,144.25,2,44.55,2,197.26,2,46.86,2,0,0,53.15,2,55.25,2,0,0,1
"414",12873,374,1,1,128,0,"2011-03-02","2011-03-02",374,128,2.921875,0,0,0,0,0,0,204,1,68,1,0,0,102,1,0,0,0,0,1
"415",12875,343.23,2,2,2019,0,"2010-12-12","2011-07-19",171.615,1009,0.17,0,0,0,0,0,0,343.23,2,0,0,0,0,0,0,0,0,0,0,1
"416",12876,2218.02,2,2,1941,0,"2011-05-27","2011-10-13",1109.01,970,1.14272024729521,1189.5,2,19.8,1,127.5,2,50.8,1,438.3,2,0,0,227.12,2,0,0,0,0,0
"417",12877,1535.77,12,12,1178,0,"2010-12-16","2011-12-06",127.980833333333,98,1.30370967741936,441.75,10,106.64,3,156.08,7,215.33,8,331.81,7,1.95,1,277.99,8,4.22,1,0,0,1
"418",12878,854.99,2,2,547,0,"2011-03-18","2011-04-17",427.495,273,1.56305301645338,126.26,1,0,0,177.48,2,107.4,2,84.3,1,330,2,11.7,1,17.85,1,0,0,1
"419",12879,573.22,3,3,370,0,"2011-09-09","2011-10-26",191.073333333333,123,1.54924324324324,499.2,2,18.96,1,0,0,37.44,1,8.5,1,0,0,9.12,1,0,0,0,0,1
"420",12881,298,1,1,21,0,"2011-03-09","2011-03-09",298,21,14.1904761904762,83.2,1,0,0,0,0,195,1,19.8,1,0,0,0,0,0,0,0,0,1
"421",12882,1463.04,2,2,246,0,"2011-11-06","2011-11-30",731.52,123,5.94731707317073,141.6,1,0,0,0,0,1321.44,2,0,0,0,0,0,0,0,0,0,0,1
"422",12883,703.47,4,2,196,0,"2011-09-11","2011-11-15",175.8675,49,3.58913265306123,190.55,3,10.2,1,98.25,3,272.69,3,0,0,75.5,3,37.53,3,18.75,1,0,0,1
"423",12884,309.05,1,1,43,0,"2011-09-12","2011-09-12",309.05,43,7.18720930232558,0,0,0,0,0,0,246.65,1,62.4,1,0,0,0,0,0,0,0,0,1
"424",12885,1175.22,3,2,655,0,"2011-08-08","2011-10-07",391.74,218,1.79422900763359,622.88,2,0,0,176.4,2,218.2,2,57.22,2,0,0,88.04,3,12.48,1,0,0,1
"425",12886,1378.4,2,2,770,0,"2011-05-04","2011-10-03",689.2,385,1.79012987012987,394.26,2,79.55,2,132.6,2,477.16,2,0,0,20.75,1,188.64,2,85.44,2,0,0,1
"426",12888,354.12,2,2,76,0,"2011-03-29","2011-05-09",177.06,38,4.65947368421053,59.7,1,0,0,0,0,294.42,2,0,0,0,0,0,0,0,0,0,0,1
"427",12890,380.47,1,1,259,0,"2011-11-15","2011-11-15",380.47,259,1.46899613899614,58.18,1,93.73,1,13.49,1,93.66,1,10.39,1,0,0,94.32,1,16.7,1,0,0,1
"428",12891,331,3,3,950,0,"2011-02-20","2011-06-07",110.333333333333,316,0.348421052631579,0,0,0,0,0,0,0,0,0,0,0,0,331,3,0,0,0,0,1
"429",12893,188.14,1,1,96,0,"2011-11-09","2011-11-09",188.14,96,1.95979166666667,67.95,1,4.95,1,24.9,1,67.78,1,4.16,1,0,0,17.15,1,1.25,1,0,0,1
"430",12895,372.8,2,2,210,0,"2011-09-14","2011-10-28",186.4,105,1.77523809523809,120.6,2,89.8,2,40,1,52.2,1,19.8,1,0,0,50.4,1,0,0,0,0,1
"431",12897,216.5,2,2,110,0,"2011-02-11","2011-05-19",108.25,55,1.96818181818182,0,0,0,0,0,0,216.5,2,0,0,0,0,0,0,0,0,0,0,1
"432",12901,17654.54,28,23,23075,0,"2011-03-14","2011-12-01",630.519285714286,824,0.765093824485374,10215.1,21,0,0,1539.04,13,79.2,1,3988.8,11,0,0,299.28,15,1533.12,7,0,0,1
"433",12902,138.68,1,1,66,0,"2011-03-20","2011-03-20",138.68,66,2.10121212121212,48.9,1,15,1,0,0,64.7,1,0,0,0,0,10.08,1,0,0,0,0,1
"434",12904,509.58,2,2,302,0,"2011-06-20","2011-11-21",254.79,151,1.68735099337748,17.95,2,7.5,1,0,0,386.78,2,57.92,2,0,0,34.48,2,4.95,1,0,0,1
"435",12906,2919.81,5,2,1749,0,"2011-09-22","2011-11-28",583.962,349,1.66941680960549,1124.87,3,175.06,3,448.78,4,471.06,2,34.32,2,0,0,536.12,3,129.6,3,0,0,1
"436",12908,750,2,2,1200,0,"2011-01-31","2011-06-16",375,600,0.625,0,0,0,0,750,2,0,0,0,0,0,0,0,0,0,0,0,0,1
"437",12909,2178.67,5,4,1280,0,"2011-03-31","2011-10-31",435.734,256,1.7020859375,572.16,4,28.8,2,106.81,3,218.85,4,110.3,3,698,3,443.75,5,0,0,0,0,1
"438",12910,3075.04,8,6,1692,0,"2011-04-12","2011-11-16",384.38,211,1.81739952718676,413.4,2,69.48,2,41.26,1,845.04,6,1094.88,7,0,0,505.38,6,105.6,3,0,0,1
"439",12912,1662.3,5,5,670,0,"2011-10-30","2011-12-07",332.46,134,2.4810447761194,427.2,3,643.56,5,246.24,2,204,2,0,0,26.4,1,114.9,2,0,0,0,0,1
"440",12913,2483.63,5,5,1419,0,"2010-12-06","2011-12-05",496.726,283,1.75026779422128,123.12,3,75.3,3,77.85,2,1323.24,4,219.32,5,0,0,393.9,1,240.9,2,0,0,1
"441",12915,363.65,2,2,93,0,"2010-12-02","2011-07-14",181.825,46,3.91021505376344,318.45,2,15,1,0,0,0,0,19.8,1,0,0,10.4,1,0,0,0,0,1
"442",12916,3006.15,4,4,1119,0,"2011-01-23","2011-07-24",751.5375,279,2.68646112600536,193.75,4,859.98,4,128.3,3,500.95,4,286.65,3,666,4,340.82,4,29.7,1,0,0,1
"443",12917,594,1,1,120,0,"2011-08-03","2011-08-03",594,120,4.95,0,0,0,0,0,0,594,1,0,0,0,0,0,0,0,0,0,0,1
"444",12919,1335.19,6,6,673,0,"2011-06-23","2011-12-01",222.531666666667,112,1.98393759286776,92,4,52.02,2,401.1,6,324.46,4,15,1,0,0,371.41,5,79.2,3,0,0,1
"445",12920,164.23,1,1,129,0,"2011-11-22","2011-11-22",164.23,129,1.2731007751938,33.05,1,0,0,13.6,1,27.05,1,14.04,1,9.9,1,28.94,1,37.65,1,0,0,1
"446",12921,16587.09,37,23,9526,0,"2010-12-01","2011-11-30",448.299729729731,257,1.74124396388831,3622.5,31,2517.3,29,1276.5,24,1948.14,26,5695.3,29,61.1,3,1146.15,22,320.1,10,0,0,1
"447",12922,405.38,1,1,370,0,"2011-07-01","2011-07-01",405.38,370,1.09562162162162,94.2,1,0,0,64.08,1,98.45,1,10.2,1,0,0,123.45,1,15,1,0,0,1
"448",12923,176.97,1,1,69,0,"2011-10-06","2011-10-06",176.97,69,2.56478260869565,128.23,1,0,0,0,0,41.65,1,0,0,0,0,7.09,1,0,0,0,0,1
"449",12924,933.7,4,4,481,0,"2011-01-16","2011-09-12",233.425,120,1.94116424116424,443.67,4,335.46,2,5.1,1,124.44,2,17.08,1,0,0,7.95,1,0,0,0,0,1
"450",12925,694.05,2,2,541,0,"2011-09-26","2011-12-05",347.025,270,1.28290203327172,27.35,1,52.08,2,72.9,2,179.64,2,20.8,1,0,0,227.16,2,99.12,2,0,0,1
"451",12928,2062.7,5,5,1472,0,"2010-12-15","2011-11-04",412.54,294,1.40129076086956,34.56,1,170.7,4,280.2,5,276.6,3,1113.64,5,30,1,112,3,45,2,0,0,1
"452",12929,117.85,1,1,37,0,"2011-02-01","2011-02-01",117.85,37,3.18513513513514,53.2,1,0,0,17.85,1,31.95,1,0,0,0,0,14.85,1,0,0,0,0,1
"453",12930,415.8,2,2,252,0,"2011-06-21","2011-09-22",207.9,126,1.65,150.45,2,92.28,2,0,0,99.19,2,73.88,2,0,0,0,0,0,0,0,0,1
"454",12931,42055.96,15,12,28004,0,"2010-12-17","2011-11-18",2803.73066666667,1866,1.50178403085274,1144.8,3,3108.3,10,3793.62,4,10808,11,12626.64,4,1613.64,2,8560.28,7,400.68,2,0,0,1
"455",12933,607.53,3,3,499,0,"2011-03-01","2011-11-15",202.51,166,1.21749498997996,100.76,3,51.8,3,76.51,3,147.08,3,64.03,2,0,0,123.86,3,43.49,1,0,0,1
"456",12935,2160.7,7,6,1853,0,"2011-01-24","2011-12-07",308.671428571429,264,1.16605504587156,544.4,6,53.7,3,337.26,7,282.61,6,386.91,6,0,0,439.38,6,116.44,4,0,0,1
"457",12936,1063.9,4,3,559,0,"2011-09-22","2011-11-22",265.975,139,1.90322003577818,107.11,2,100.74,3,69.4,1,429.54,4,115.63,2,0,0,224.88,2,16.6,1,0,0,1
"458",12937,1504.27,4,4,1007,0,"2011-03-17","2011-11-24",376.0675,251,1.49381330685204,99.88,4,180.5,3,252.24,3,287.85,3,458.15,4,0,0,216.9,4,8.75,1,0,0,1
"459",12938,114.14,1,1,140,0,"2011-11-14","2011-11-14",114.14,140,0.815285714285714,0,0,17.7,1,0,0,72.96,1,23.48,1,0,0,0,0,0,0,0,0,1
"460",12939,11581.8,8,6,4876,0,"2011-01-09","2011-10-06",1447.725,609,2.37526661197703,3581.76,4,0,0,550.08,1,4962.96,5,2487,3,0,0,0,0,0,0,0,0,1
"461",12940,913.54,2,2,411,0,"2011-09-13","2011-10-16",456.77,205,2.22272506082725,226.88,2,100.33,2,31.28,1,378.98,2,52.57,2,57.95,2,65.55,2,0,0,0,0,1
"462",12942,683.9,3,3,203,0,"2010-12-09","2011-07-31",227.966666666667,67,3.36896551724138,140.2,2,40.65,3,74.82,3,152.42,3,59.26,2,128.5,3,70.2,2,17.85,1,0,0,1
"463",12944,604.51,2,2,289,0,"2010-12-20","2011-11-04",302.255,144,2.09173010380623,49.68,2,29.08,1,125.15,2,249.3,2,30.6,1,0,0,80.5,2,40.2,2,0,0,1
"464",12945,462.95,1,1,165,0,"2011-02-24","2011-02-24",462.95,165,2.80575757575757,157.65,1,17.7,1,0,0,107.3,1,114,1,0,0,66.3,1,0,0,0,0,1
"465",12947,1603.99,6,6,1165,0,"2010-12-01","2011-07-19",267.331666666667,194,1.37681545064378,165.85,4,0,0,237.05,5,276.3,4,322.8,4,253,3,315.03,5,33.96,2,0,0,1
"466",12948,2064.95,7,7,1080,0,"2011-03-20","2011-11-23",294.992857142857,154,1.91199074074074,65.2,3,0,0,263.88,5,444.75,7,359.34,4,15.3,1,845.32,7,71.16,2,0,0,1
"467",12949,4167.22,8,5,2381,0,"2011-04-01","2011-11-09",520.9025,297,1.75019739605208,854.17,6,514.6,7,573.81,5,1017.16,6,386.86,5,346.2,5,403.02,5,71.4,2,0,0,1
"468",12950,1843,3,3,1380,0,"2011-11-15","2011-12-07",614.333333333333,460,1.33550724637681,20.4,1,20.4,1,0,0,220.6,2,1572.6,3,0,0,9,1,0,0,0,0,1
"469",12951,1064.07,6,6,503,0,"2011-01-13","2011-12-01",177.345,83,2.11544731610338,147.3,5,143.9,5,73.2,2,279.19,6,151.6,4,0,0,258.38,5,10.5,1,0,0,1
"470",12952,1387.79,4,3,653,0,"2011-09-22","2011-12-04",346.9475,163,2.12525267993875,502.06,3,69.5,1,161.05,3,414.4,4,194.48,3,11.5,1,0,0,15,1,19.8,1,1
"471",12953,329.85,1,1,84,0,"2011-11-30","2011-11-30",329.85,84,3.92678571428571,0,0,122.1,1,54.15,1,108.7,1,0,0,29.9,1,0,0,15,1,0,0,1
"472",12955,4757.16,11,11,3664,0,"2011-03-17","2011-12-08",432.469090909091,333,1.29835152838428,173.4,4,834.42,4,557,11,1080.88,10,321.16,5,247.92,3,1000.34,10,542.04,9,0,0,1
"473",12956,108.07,1,1,34,0,"2011-02-06","2011-02-06",108.07,34,3.17852941176471,30,1,6.7,1,2.5,1,26.65,1,18.47,1,0,0,23.75,1,0,0,0,0,1
"474",12957,4017.54,8,7,2549,0,"2011-01-04","2011-11-30",502.1925,318,1.57612397018439,969.65,8,455.5,7,300.47,7,682.93,7,276.76,7,201.9,4,1007.83,7,122.5,5,0,0,1
"475",12962,266.39,2,2,129,0,"2011-08-18","2011-12-02",133.195,64,2.06503875968992,123.08,2,24.96,1,41.25,2,15,1,16.5,1,0,0,45.6,1,0,0,0,0,1
"476",12963,1856.63,8,7,881,0,"2010-12-09","2011-12-01",232.07875,110,2.10741203178207,222.8,6,177.82,4,162.98,7,755.83,8,166.4,5,100.5,3,235.5,5,34.8,2,0,0,1
"477",12965,771.91,1,1,283,0,"2011-09-11","2011-09-11",771.91,283,2.72759717314488,166.4,1,32.9,1,66.28,1,255.55,1,58.88,1,51.9,1,121.25,1,18.75,1,0,0,1
"478",12966,160.18,1,1,75,0,"2011-11-30","2011-11-30",160.18,75,2.13573333333333,0,0,84.6,1,41.98,1,0,0,18.6,1,0,0,0,0,15,1,0,0,1
"479",12967,1660.9,2,2,438,0,"2010-12-03","2010-12-16",830.45,219,3.79200913242009,310.5,2,59.7,1,378.3,1,170.4,1,451.2,1,204,1,86.8,1,0,0,0,0,1
"480",12968,135.95,1,1,73,0,"2011-08-19","2011-08-19",135.95,73,1.86232876712329,0,0,0,0,61.2,1,39.95,1,0,0,0,0,34.8,1,0,0,0,0,1
"481",12970,452.24,4,2,310,0,"2011-01-21","2011-12-02",113.06,77,1.45883870967742,102.93,4,43.38,2,55.28,2,112.72,3,15.51,3,6.95,1,100.79,3,14.68,1,0,0,1
"482",12971,11189.91,86,71,9289,0,"2010-12-02","2011-12-06",130.11523255814,108,1.2046409731941,268.5,17,2332.81,35,447.93,14,3928.5,64,1866.12,34,9.9,1,2336.15,31,0,0,0,0,1
"483",12974,144.8,1,1,24,0,"2011-05-26","2011-05-26",144.8,24,6.03333333333333,19.95,1,0,0,15.9,1,85.35,1,0,0,0,0,23.6,1,0,0,0,0,1
"484",12976,738.6,1,1,561,0,"2011-05-12","2011-05-12",738.6,561,1.31657754010695,0,0,0,0,62.4,1,0,0,586.8,1,0,0,89.4,1,0,0,0,0,1
"485",12977,39.24,1,1,12,0,"2011-07-06","2011-07-06",39.24,12,3.27,10.84,1,0,0,0,0,0,0,6.45,1,21.95,1,0,0,0,0,0,0,1
"486",12980,7374.9,9,9,886,0,"2010-12-16","2011-07-05",819.433333333333,98,8.32381489841987,4962.9,8,0,0,0,0,2412,7,0,0,0,0,0,0,0,0,0,0,1
"487",12981,372.22,2,2,242,0,"2011-07-29","2011-11-10",186.11,121,1.53809917355372,205.22,2,0,0,0,0,77.4,2,89.6,2,0,0,0,0,0,0,0,0,1
"488",12982,390.54,1,1,288,0,"2011-04-11","2011-04-11",390.54,288,1.35604166666667,133.36,1,53,1,48.45,1,29.49,1,31.5,1,15,1,64.74,1,15,1,0,0,1
"489",12984,97.5,1,1,26,0,"2011-11-21","2011-11-21",97.5,26,3.75,0,0,0,0,0,0,0,0,60,1,0,0,37.5,1,0,0,0,0,1
"490",12985,1239.38,2,2,1533,0,"2011-11-11","2011-12-09",619.69,766,0.808467058056099,205.79,2,268.86,2,79.8,2,292.26,2,172.11,2,70.8,1,103.44,1,46.32,2,0,0,1
"491",12987,558.7,2,2,219,0,"2011-05-26","2011-09-27",279.35,109,2.55114155251142,70.8,2,112.05,2,30,1,132.45,2,30,1,130.6,2,52.8,1,0,0,0,0,1
"492",12988,535.32,1,1,136,0,"2011-02-20","2011-02-20",535.32,136,3.93617647058823,33.65,1,18.95,1,9.45,1,129.2,1,294.87,1,16.1,1,12.9,1,20.2,1,0,0,1
"493",12989,6924.11,15,13,2943,0,"2010-12-10","2011-12-06",461.607333333333,196,2.35273870200476,1224.59,8,1992.7,6,1.24,1,3329.34,13,341.31,3,0,0,28.64,2,6.29,1,0,0,1
"494",12990,409.5,3,3,200,0,"2011-02-02","2011-11-08",136.5,66,2.0475,0,0,0,0,0,0,0,0,390,3,0,0,0,0,19.5,1,0,0,1
"495",12991,503.76,2,2,405,0,"2011-08-19","2011-11-16",251.88,202,1.24385185185185,81,1,0,0,10.2,1,310.8,2,0,0,0,0,61.56,1,40.2,1,0,0,1
"496",12993,414.76,4,4,240,0,"2011-02-14","2011-11-16",103.69,60,1.72816666666667,57.95,3,0,0,50.7,2,81.91,3,119.8,2,0,0,48,2,56.4,2,0,0,1
"497",12994,974.42,3,3,459,0,"2011-03-16","2011-12-05",324.806666666667,153,2.12291938997821,376.05,3,57.6,3,118.89,3,270.96,3,19.8,1,0,0,111.32,3,19.8,1,0,0,1
"498",12995,211.32,1,1,108,0,"2011-09-15","2011-09-15",211.32,108,1.95666666666667,76.32,1,0,0,135,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"499",12997,1226.89,4,4,664,0,"2011-01-26","2011-11-17",306.7225,166,1.84772590361446,239.5,4,311.91,4,86.16,2,417.72,4,0,0,39.8,1,131.8,3,0,0,0,0,1
"500",12999,455.88,3,3,342,0,"2011-04-08","2011-05-27",151.96,114,1.33298245614035,127.5,3,0,0,46.8,2,156.6,2,0,0,0,0,114.78,1,10.2,1,0,0,1
"501",13000,534.85,3,3,379,0,"2010-12-10","2011-08-25",178.283333333333,126,1.41121372031662,49.28,1,152.22,3,163.65,2,126.6,2,12.5,1,15,1,15.6,1,0,0,0,0,1
"502",13001,9818.82,13,13,5505,0,"2011-01-17","2011-12-05",755.293846153846,423,1.78361852861035,671.97,12,2134.39,13,644.74,10,2063.45,12,3178.66,13,92.4,2,815.26,10,217.95,6,0,0,1
"503",13002,120.95,1,1,73,0,"2011-01-25","2011-01-25",120.95,73,1.65684931506849,39.95,1,26.1,1,0,0,54.9,1,0,0,0,0,0,0,0,0,0,0,1
"504",13003,149.05,3,3,103,0,"2011-05-09","2011-08-26",49.6833333333333,34,1.44708737864078,105,3,0,0,17.85,1,0,0,26.2,1,0,0,0,0,0,0,0,0,1
"505",13004,5655.91,18,17,4822,0,"2010-12-17","2011-11-28",314.217222222222,267,1.1729386146827,1345.39,17,293.82,10,626.81,15,1063.61,17,917.06,15,495.4,13,590.06,15,323.76,13,0,0,1
"506",13005,513.7,2,2,172,0,"2011-04-07","2011-06-19",256.85,86,2.98662790697674,206,2,27.8,1,33.15,2,116.1,2,30,1,0,0,100.65,1,0,0,0,0,1
"507",13006,81.57,1,1,55,0,"2011-10-14","2011-10-14",81.57,55,1.48309090909091,38.25,1,0,0,0,0,43.32,1,0,0,0,0,0,0,0,0,0,0,1
"508",13008,229.47,1,1,175,0,"2011-01-20","2011-01-20",229.47,175,1.31125714285714,19.8,1,47.85,1,44.22,1,64.8,1,52.8,1,0,0,0,0,0,0,0,0,1
"509",13011,50.55,1,1,13,0,"2010-12-02","2010-12-02",50.55,13,3.88846153846154,0,0,0,0,17.85,1,32.7,1,0,0,0,0,0,0,0,0,0,0,1
"510",13012,1661.84,8,8,824,0,"2011-02-18","2011-11-30",207.73,103,2.01679611650485,425.81,6,0,0,140.1,5,724.97,6,208.66,6,0,0,129.45,3,32.85,2,0,0,1
"511",13013,4810.94,13,12,2224,0,"2010-12-03","2011-12-08",370.072307692308,171,2.16319244604317,1247.21,13,327.9,5,1084.68,13,997.27,12,532.22,11,87,4,463.86,8,70.8,2,0,0,1
"512",13014,3466.28,10,10,905,2,"2011-03-03","2011-11-29",346.628,90,3.83014364640884,1647.43,10,37.1,2,757.6,10,558.8,7,198.65,5,126.9,3,129.3,3,10.5,1,0,0,1
"513",13015,3346.28,5,4,1617,0,"2011-04-04","2011-10-17",669.256,323,2.06943722943723,1213.39,5,81.54,2,371.76,4,634.88,5,112.61,4,325.6,2,524,5,82.5,2,0,0,1
"514",13016,789.89,3,2,527,0,"2011-08-08","2011-09-27",263.296666666667,175,1.49884250474383,558.57,2,0,0,0,0,111.2,2,0,0,0,0,107.64,2,12.48,1,0,0,1
"515",13017,204,1,1,48,0,"2011-12-02","2011-12-02",204,48,4.25,0,0,0,0,204,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"516",13018,7277.7,28,20,5435,0,"2011-02-17","2011-11-23",259.917857142857,194,1.33904323827047,1619.43,20,546.98,15,931.3,20,1549.26,25,717.59,15,90.6,5,1557.1,20,265.44,9,0,0,1
"517",13021,2616.38,9,8,1352,0,"2010-12-16","2011-12-05",290.708888888889,150,1.93519230769231,448.96,8,128.78,4,419,6,803.91,9,459.75,7,119,3,224.5,5,12.48,1,0,0,1
"518",13023,689.9,2,2,286,0,"2011-08-02","2011-10-06",344.95,143,2.41223776223776,158.4,2,0,0,151.94,2,156.53,2,0,0,17.4,1,115.63,2,0,0,0,0,1
"519",13026,975.36,5,5,1620,0,"2011-03-09","2011-12-08",195.072,324,0.602074074074074,159.24,3,113.76,4,337.2,4,28.08,2,140.64,4,0,0,196.44,3,0,0,0,0,1
"520",13027,6912,6,6,17280,0,"2010-12-20","2011-08-18",1152,2880,0.4,6912,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"521",13028,661.32,2,2,798,0,"2011-10-25","2011-11-17",330.66,399,0.828721804511278,79.1,1,0,0,51.48,1,180.96,2,247.46,2,0,0,102.32,2,0,0,0,0,1
